date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:12:34	160/160	---MCZ	200	added ('OK')	text/plain	etag:W/%2293fc6475dc5e1c99c95b3d3d72596d8a%22	https://flockerz.com/robots.txt		(from )
16:12:35	263733/263733	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Dec%202024%2010:42:35%20GMT	https://flockerz.com/	C:/Users/Lenovo/Downloads/hoe/flockez/flockerz.com/index.html	(from )
16:12:37	16053/16053	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22d9903fd9e08fbd6b21abfb308ee30af9%22	http://flockerz.com/assets/images/favicon.svg	C:/Users/Lenovo/Downloads/hoe/flockez/flockerz.com/assets/images/favicon.svg	(from https://flockerz.com/)
16:12:37	3745/3745	---M--	200	added ('OK')	image/png	etag:%22a90f73bfd2c654752bdc8b66fdc18287%22	http://flockerz.com/assets/images/favicon.png	C:/Users/Lenovo/Downloads/hoe/flockez/flockerz.com/assets/images/favicon.png	(from https://flockerz.com/)
16:12:37	1555/1555	---M--	400	error ('Bad%20Request')	text/html	date:Mon,%2002%20Dec%202024%2010:42:37%20GMT	https://www.googletagmanager.com/gtm.js?id=	C:/Users/Lenovo/Downloads/hoe/flockez/www.googletagmanager.com/gtm.25445.delayed	(from https://flockerz.com/)
16:12:38	35104/35104	---MCZ	200	added ('OK')	font/ttf	etag:W/%22342a308b678f1568924021bda6e6c509%22	http://flockerz.com/media/badaboom-bb.regular-XZTLUH5E.ttf	C:/Users/Lenovo/Downloads/hoe/flockez/flockerz.com/media/badaboom-bb.regular-XZTLUH5E.ttf	(from https://flockerz.com/)
16:12:42	51560/51560	---MCZ	200	added ('OK')	font/ttf	etag:W/%22a9a91bc763a64773212dd49d71e0c4c0%22	http://flockerz.com/media/HeyComic-ZOC2HDMN.ttf	C:/Users/Lenovo/Downloads/hoe/flockez/flockerz.com/media/HeyComic-ZOC2HDMN.ttf	(from https://flockerz.com/)
16:12:43	953003/953003	---MCZ	200	added ('OK')	text/css	etag:W/%22f1e3907403d7a8709e87ff1e1111ad12%22	http://flockerz.com/styles-ATBWANHZ.css	C:/Users/Lenovo/Downloads/hoe/flockez/flockerz.com/styles-ATBWANHZ.css	(from https://flockerz.com/)
16:12:52	153944/153944	---MCZ	200	added ('OK')	font/ttf	etag:W/%22cae44daa6592b78f9f198edf408b1259%22	http://flockerz.com/media/Poppins-Bold-QAA2AGZS.ttf	C:/Users/Lenovo/Downloads/hoe/flockez/flockerz.com/media/Poppins-Bold-QAA2AGZS.ttf	(from https://flockerz.com/)
16:12:55	118905/118905	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2207449f1e4b76448bd40c8f12742933fb%22	http://flockerz.com/assets/images/svg-icons/about-bg.svg	C:/Users/Lenovo/Downloads/hoe/flockez/flockerz.com/assets/images/svg-icons/about-bg.svg	(from https://flockerz.com/)
16:13:16	836924/836924	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2268408299b5e2aa36fe4baa9c9f2c7fde%22	http://flockerz.com/assets/images/svg-icons/about-img.svg	C:/Users/Lenovo/Downloads/hoe/flockez/flockerz.com/assets/images/svg-icons/about-img.svg	(from https://flockerz.com/)
16:13:17	39132/39132	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22787df1b7e2cdbfb94f4b1816d6ad113a%22	http://flockerz.com/assets/images/svg-icons/flockenomics-mobile-bg.svg	C:/Users/Lenovo/Downloads/hoe/flockez/flockerz.com/assets/images/svg-icons/flockenomics-mobile-bg.svg	(from https://flockerz.com/)
16:13:18	1553/1553	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22f8c3038964514457cf2fedff72ac2594%22	http://flockerz.com/assets/images/svg-icons/faq_bg_desktop.svg	C:/Users/Lenovo/Downloads/hoe/flockez/flockerz.com/assets/images/svg-icons/faq_bg_desktop.svg	(from https://flockerz.com/)
16:13:20	8784/8784	---M--	200	added ('OK')	image/png	etag:%227604bb6bdabd782e82710a966ca0ac79%22	http://flockerz.com/assets/images/svg-icons/faq-one.png	C:/Users/Lenovo/Downloads/hoe/flockez/flockerz.com/assets/images/svg-icons/faq-one.png	(from https://flockerz.com/)
16:13:21	166651/166651	---M--	200	added ('OK')	image/png	etag:%22536673affb7775767911a9e88a4d295e%22	http://flockerz.com/assets/images/pngs/mobile-banner.png	C:/Users/Lenovo/Downloads/hoe/flockez/flockerz.com/assets/images/pngs/mobile-banner.png	(from https://flockerz.com/)
16:13:22	8720/8720	---M--	200	added ('OK')	image/png	etag:%22e218c2ce7050dfcef0c68aa004f64d05%22	http://flockerz.com/assets/images/svg-icons/faq-two.png	C:/Users/Lenovo/Downloads/hoe/flockez/flockerz.com/assets/images/svg-icons/faq-two.png	(from https://flockerz.com/)
16:13:23	7932/7932	---M--	200	added ('OK')	image/png	etag:%226590b748bb61796c3582aaf79380905f%22	http://flockerz.com/assets/images/svg-icons/faq-three.png	C:/Users/Lenovo/Downloads/hoe/flockez/flockerz.com/assets/images/svg-icons/faq-three.png	(from https://flockerz.com/)
16:13:24	8720/8720	---M--	200	added ('OK')	image/png	etag:%22e218c2ce7050dfcef0c68aa004f64d05%22	http://flockerz.com/assets/images/svg-icons/faq-four.png	C:/Users/Lenovo/Downloads/hoe/flockez/flockerz.com/assets/images/svg-icons/faq-four.png	(from https://flockerz.com/)
16:13:24	216/216	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22f5d47ab4248743d05b07d8bbc23e147d%22	http://flockerz.com/assets/images/svg-icons/circle.svg	C:/Users/Lenovo/Downloads/hoe/flockez/flockerz.com/assets/images/svg-icons/circle.svg	(from https://flockerz.com/)
16:13:24	167/167	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2002%20Dec%202024%2010:43:24%20GMT	http://flockerz.com/assets/images/svg-icons/telegram.svg	C:/Users/Lenovo/Downloads/hoe/flockez/flockerz.com/assets/images/svg-icons/telegram.svg	(from https://flockerz.com/)
16:13:25	167/167	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2002%20Dec%202024%2010:43:25%20GMT	https://flockerz.com/assets/images/svg-icons/telegram.svg	C:/Users/Lenovo/Downloads/hoe/flockez/flockerz.com/assets/images/svg-icons/telegram.15.delayed	(from https://flockerz.com/)
16:13:26	167/167	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2002%20Dec%202024%2010:43:25%20GMT	http://flockerz.com/assets/images/svg-icons/twitter.svg	C:/Users/Lenovo/Downloads/hoe/flockez/flockerz.com/assets/images/svg-icons/twitter.svg	(from https://flockerz.com/)
16:13:26	167/167	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2002%20Dec%202024%2010:43:26%20GMT	https://flockerz.com/assets/images/svg-icons/twitter.svg	C:/Users/Lenovo/Downloads/hoe/flockez/flockerz.com/assets/images/svg-icons/twitter.svg	(from https://flockerz.com/)
16:13:31	31169/31169	---M--	200	added ('OK')	image/png	etag:%22eff62a3a98f0628d6830c8de5fc2b6a1%22	http://flockerz.com/assets/images/svg-icons/audit.png	C:/Users/Lenovo/Downloads/hoe/flockez/flockerz.com/assets/images/svg-icons/audit.png	(from https://flockerz.com/)
16:13:32	167/167	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2002%20Dec%202024%2010:43:32%20GMT	http://flockerz.com/assets/documents/solid-proof.pdf	C:/Users/Lenovo/Downloads/hoe/flockez/flockerz.com/assets/documents/solid-proof.pdf	(from https://flockerz.com/)
16:13:32	167/167	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2002%20Dec%202024%2010:43:32%20GMT	https://flockerz.com/assets/documents/solid-proof.pdf	C:/Users/Lenovo/Downloads/hoe/flockez/flockerz.com/assets/documents/solid-proof.1c.delayed	(from https://flockerz.com/)
16:13:37	27662/27662	---M--	200	added ('OK')	image/png	etag:%22121422a96acd41d5da9de1c76d61392f%22	http://flockerz.com/assets/images/svg-icons/solid-proof.png	C:/Users/Lenovo/Downloads/hoe/flockez/flockerz.com/assets/images/svg-icons/solid-proof.png	(from https://flockerz.com/)
16:13:38	453/453	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22c5c579a832b2f1c4978147cdc2ada768%22	http://flockerz.com/assets/images/svg-icons/info-icon.svg	C:/Users/Lenovo/Downloads/hoe/flockez/flockerz.com/assets/images/svg-icons/info-icon.svg	(from https://flockerz.com/)
16:13:39	9780/9780	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22c0cc1b7fd3f990d529d51046ce87d897%22	http://flockerz.com/assets/images/svg-icons/W3P_White.svg	C:/Users/Lenovo/Downloads/hoe/flockez/flockerz.com/assets/images/svg-icons/W3P_White.svg	(from https://flockerz.com/)
16:13:40	167/167	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2002%20Dec%202024%2010:43:40%20GMT	http://flockerz.com/assets/videos/FlockStory.mov	C:/Users/Lenovo/Downloads/hoe/flockez/flockerz.com/assets/videos/FlockStory.mov	(from https://flockerz.com/)
16:14:38	680366/680366	---M--	200	added ('OK')	image/png	etag:%22c68a8745a20568fc96c68094250a05a2%22	http://flockerz.com/assets/images/pngs/banner-desktop.png	C:/Users/Lenovo/Downloads/hoe/flockez/flockerz.com/assets/images/pngs/banner-desktop.png	(from https://flockerz.com/)
16:15:40	1062651/1062651	---M--	200	added ('OK')	image/png	etag:%22df735f8bf141d7ff6f9ca751c16915a9%22	http://flockerz.com/assets/images/pngs/banner-desktop-lg.png	C:/Users/Lenovo/Downloads/hoe/flockez/flockerz.com/assets/images/pngs/banner-desktop-lg.png	(from https://flockerz.com/)
16:15:41	167/167	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2002%20Dec%202024%2010:45:41%20GMT	http://flockerz.com/en/comicstory	C:/Users/Lenovo/Downloads/hoe/flockez/flockerz.com/en/comicstory.24.delayed	(from https://flockerz.com/)
16:15:58	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Mon,%2002%20Dec%202024%2010:45:42%20GMT	https://flockerz.com/en/comicstory	C:/Users/Lenovo/Downloads/hoe/flockez/flockerz.com/en/comicstory.25.delayed	(from https://flockerz.com/)
16:16:00	56182/56182	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Dec%202024%2010:45:59%20GMT	https://flockerz.com/en/comicstory/	C:/Users/Lenovo/Downloads/hoe/flockez/flockerz.com/en/comicstory/index.html	(from https://flockerz.com/)
16:16:20	1164301/1164301	---M--	200	added ('OK')	image/gif	etag:%225efa7e351e7d61bcd3f5708de5161fa9%22	http://flockerz.com/assets/images/gif/hero.gif	C:/Users/Lenovo/Downloads/hoe/flockez/flockerz.com/assets/images/gif/hero.gif	(from https://flockerz.com/)
16:16:22	21987/21987	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22cb439403a49bd8f7e122f7c00bbb7b28%22	http://flockerz.com/assets/images/svg-icons/wtf-img.svg	C:/Users/Lenovo/Downloads/hoe/flockez/flockerz.com/assets/images/svg-icons/wtf-img.svg	(from https://flockerz.com/)
16:16:23	25273/25273	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%222ef80c1ef80cb8c2676f0728eb994526%22	http://flockerz.com/assets/images/svg-icons/zap-img.svg	C:/Users/Lenovo/Downloads/hoe/flockez/flockerz.com/assets/images/svg-icons/zap-img.svg	(from https://flockerz.com/)
16:16:36	78251/78251	---M--	200	added ('OK')	image/png	etag:%2265e105e879f6961c26a78a9aaa687384%22	http://flockerz.com/assets/images/pngs/welcome-about.png	C:/Users/Lenovo/Downloads/hoe/flockez/flockerz.com/assets/images/pngs/welcome-about.png	(from https://flockerz.com/)
16:16:50	89681/89681	---M--	200	added ('OK')	image/png	etag:%22fdb7602177b77f1653e1b380c690e9a8%22	http://flockerz.com/assets/images/pngs/about-mob-bg.png	C:/Users/Lenovo/Downloads/hoe/flockez/flockerz.com/assets/images/pngs/about-mob-bg.png	(from https://flockerz.com/)
16:17:29	563675/563675	---M--	200	added ('OK')	image/gif	etag:%22f67925242b190b41d72d71da445b25b7%22	http://flockerz.com/assets/images/gif/king-img.gif	C:/Users/Lenovo/Downloads/hoe/flockez/flockerz.com/assets/images/gif/king-img.gif	(from https://flockerz.com/)
16:17:30	1231/1231	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22f9ba1acd171e8332ef669b1c608cfeeb%22	http://flockerz.com/assets/images/svg-icons/plans-mobile-bg.svg	C:/Users/Lenovo/Downloads/hoe/flockez/flockerz.com/assets/images/svg-icons/plans-mobile-bg.svg	(from https://flockerz.com/)
